benchmark,experiment,tree_path,tree_theorem,node_count,edge_count,branching_node_count,average_branching_factor,max_branching_factor,single_node_tree
CoreEval 250,E4,runs/proof_search_core_eval/6848604/E4/proof_dumps/core_eval_250/20260517-003937/proof_trees/namespace-core_eval-name-n_plus_succ/namespace-core_eval-name-n_plus_succ_20260517-035525,namespace-core_eval-name-n_plus_succ,6,6,1,6.0,6.0,False
CoreEval 250,E4,runs/proof_search_core_eval/6848604/E4/proof_dumps/core_eval_250/20260517-003937/proof_trees/namespace-core_eval-name-n_plus_zero/namespace-core_eval-name-n_plus_zero_20260517-055206,namespace-core_eval-name-n_plus_zero,2,10,1,10.0,10.0,False
CoreEval 250,E4,runs/proof_search_core_eval/6848604/E4/proof_dumps/core_eval_250/20260517-003937/proof_trees/namespace-core_eval-name-n_zero_plus/namespace-core_eval-name-n_zero_plus_20260517-035741,namespace-core_eval-name-n_zero_plus,4,3,1,3.0,3.0,False
CoreEval 250,E4,runs/proof_search_core_eval/6848604/E4/proof_dumps/core_eval_250/20260517-003937/proof_trees/namespace-core_eval-name-nat_add_assoc_137/namespace-core_eval-name-nat_add_assoc_137_20260517-074026,namespace-core_eval-name-nat_add_assoc_137,4,3,2,1.5,2.0,False
CoreEval 250,E4,runs/proof_search_core_eval/6848604/E4/proof_dumps/core_eval_250/20260517-003937/proof_trees/namespace-core_eval-name-nat_add_comm_136/namespace-core_eval-name-nat_add_comm_136_20260517-051426,namespace-core_eval-name-nat_add_comm_136,4,3,1,3.0,3.0,False
CoreEval 250,E4,runs/proof_search_core_eval/6848604/E4/proof_dumps/core_eval_250/20260517-003937/proof_trees/namespace-core_eval-name-nat_add_eq_zero_153/namespace-core_eval-name-nat_add_eq_zero_153_20260517-120442,namespace-core_eval-name-nat_add_eq_zero_153,4,3,2,1.5,2.0,False
CoreEval 250,E4,runs/proof_search_core_eval/6848604/E4/proof_dumps/core_eval_250/20260517-003937/proof_trees/namespace-core_eval-name-nat_add_one_160/namespace-core_eval-name-nat_add_one_160_20260517-112230,namespace-core_eval-name-nat_add_one_160,3,5,1,5.0,5.0,False
CoreEval 250,E4,runs/proof_search_core_eval/6848604/E4/proof_dumps/core_eval_250/20260517-003937/proof_trees/namespace-core_eval-name-nat_add_two_156/namespace-core_eval-name-nat_add_two_156_20260517-092903,namespace-core_eval-name-nat_add_two_156,3,6,1,6.0,6.0,False
CoreEval 250,E4,runs/proof_search_core_eval/6848604/E4/proof_dumps/core_eval_250/20260517-003937/proof_trees/namespace-core_eval-name-nat_add_zero_127/namespace-core_eval-name-nat_add_zero_127_20260517-011110,namespace-core_eval-name-nat_add_zero_127,2,6,1,6.0,6.0,False
CoreEval 250,E4,runs/proof_search_core_eval/6848604/E4/proof_dumps/core_eval_250/20260517-003937/proof_trees/namespace-core_eval-name-nat_le_of_lt_148/namespace-core_eval-name-nat_le_of_lt_148_20260517-065839,namespace-core_eval-name-nat_le_of_lt_148,5,4,2,2.0,2.0,False
CoreEval 250,E4,runs/proof_search_core_eval/6848604/E4/proof_dumps/core_eval_250/20260517-003937/proof_trees/namespace-core_eval-name-nat_le_refl_144/namespace-core_eval-name-nat_le_refl_144_20260517-101150,namespace-core_eval-name-nat_le_refl_144,3,8,1,8.0,8.0,False
CoreEval 250,E4,runs/proof_search_core_eval/6848604/E4/proof_dumps/core_eval_250/20260517-003937/proof_trees/namespace-core_eval-name-nat_le_trans_145/namespace-core_eval-name-nat_le_trans_145_20260517-085429,namespace-core_eval-name-nat_le_trans_145,6,5,2,2.5,4.0,False
CoreEval 250,E4,runs/proof_search_core_eval/6848604/E4/proof_dumps/core_eval_250/20260517-003937/proof_trees/namespace-core_eval-name-nat_left_distrib_140/namespace-core_eval-name-nat_left_distrib_140_20260517-123322,namespace-core_eval-name-nat_left_distrib_140,2,1,1,1.0,1.0,False
CoreEval 250,E4,runs/proof_search_core_eval/6848604/E4/proof_dumps/core_eval_250/20260517-003937/proof_trees/namespace-core_eval-name-nat_lt_of_lt_of_le_147/namespace-core_eval-name-nat_lt_of_lt_of_le_147_20260517-114826,namespace-core_eval-name-nat_lt_of_lt_of_le_147,3,2,1,2.0,2.0,False
CoreEval 250,E4,runs/proof_search_core_eval/6848604/E4/proof_dumps/core_eval_250/20260517-003937/proof_trees/namespace-core_eval-name-nat_lt_trans_146/namespace-core_eval-name-nat_lt_trans_146_20260517-053013,namespace-core_eval-name-nat_lt_trans_146,3,2,1,2.0,2.0,False
CoreEval 250,E4,runs/proof_search_core_eval/6848604/E4/proof_dumps/core_eval_250/20260517-003937/proof_trees/namespace-core_eval-name-nat_mul_assoc_139/namespace-core_eval-name-nat_mul_assoc_139_20260517-022244,namespace-core_eval-name-nat_mul_assoc_139,1,0,0,,0,True
CoreEval 250,E4,runs/proof_search_core_eval/6848604/E4/proof_dumps/core_eval_250/20260517-003937/proof_trees/namespace-core_eval-name-nat_mul_comm_138/namespace-core_eval-name-nat_mul_comm_138_20260517-051217,namespace-core_eval-name-nat_mul_comm_138,2,3,1,3.0,3.0,False
CoreEval 250,E4,runs/proof_search_core_eval/6848604/E4/proof_dumps/core_eval_250/20260517-003937/proof_trees/namespace-core_eval-name-nat_mul_eq_zero_154/namespace-core_eval-name-nat_mul_eq_zero_154_20260517-101716,namespace-core_eval-name-nat_mul_eq_zero_154,6,5,2,2.5,3.0,False
CoreEval 250,E4,runs/proof_search_core_eval/6848604/E4/proof_dumps/core_eval_250/20260517-003937/proof_trees/namespace-core_eval-name-nat_mul_one_129/namespace-core_eval-name-nat_mul_one_129_20260517-083038,namespace-core_eval-name-nat_mul_one_129,2,3,1,3.0,3.0,False
CoreEval 250,E4,runs/proof_search_core_eval/6848604/E4/proof_dumps/core_eval_250/20260517-003937/proof_trees/namespace-core_eval-name-nat_one_mul_128/namespace-core_eval-name-nat_one_mul_128_20260517-085611,namespace-core_eval-name-nat_one_mul_128,3,2,1,2.0,2.0,False
CoreEval 250,E4,runs/proof_search_core_eval/6848604/E4/proof_dumps/core_eval_250/20260517-003937/proof_trees/namespace-core_eval-name-nat_pred_succ_151/namespace-core_eval-name-nat_pred_succ_151_20260517-024447,namespace-core_eval-name-nat_pred_succ_151,4,3,1,3.0,3.0,False
CoreEval 250,E4,runs/proof_search_core_eval/6848604/E4/proof_dumps/core_eval_250/20260517-003937/proof_trees/namespace-core_eval-name-nat_right_distrib_141/namespace-core_eval-name-nat_right_distrib_141_20260517-121306,namespace-core_eval-name-nat_right_distrib_141,2,1,1,1.0,1.0,False
CoreEval 250,E4,runs/proof_search_core_eval/6848604/E4/proof_dumps/core_eval_250/20260517-003937/proof_trees/namespace-core_eval-name-nat_succ_inj_152/namespace-core_eval-name-nat_succ_inj_152_20260517-093305,namespace-core_eval-name-nat_succ_inj_152,1,0,0,,0,True
CoreEval 250,E4,runs/proof_search_core_eval/6848604/E4/proof_dumps/core_eval_250/20260517-003937/proof_trees/namespace-core_eval-name-nat_succ_ne_zero_134/namespace-core_eval-name-nat_succ_ne_zero_134_20260517-045504,namespace-core_eval-name-nat_succ_ne_zero_134,3,8,1,8.0,8.0,False
CoreEval 250,E4,runs/proof_search_core_eval/6848604/E4/proof_dumps/core_eval_250/20260517-003937/proof_trees/namespace-core_eval-name-nat_succ_pos_150/namespace-core_eval-name-nat_succ_pos_150_20260517-040049,namespace-core_eval-name-nat_succ_pos_150,3,7,1,7.0,7.0,False
CoreEval 250,E4,runs/proof_search_core_eval/6848604/E4/proof_dumps/core_eval_250/20260517-003937/proof_trees/namespace-core_eval-name-nat_three_add_157/namespace-core_eval-name-nat_three_add_157_20260517-115019,namespace-core_eval-name-nat_three_add_157,4,5,1,5.0,5.0,False
CoreEval 250,E4,runs/proof_search_core_eval/6848604/E4/proof_dumps/core_eval_250/20260517-003937/proof_trees/namespace-core_eval-name-nat_two_add_155/namespace-core_eval-name-nat_two_add_155_20260517-042558,namespace-core_eval-name-nat_two_add_155,7,6,1,6.0,6.0,False
CoreEval 250,E4,runs/proof_search_core_eval/6848604/E4/proof_dumps/core_eval_250/20260517-003937/proof_trees/namespace-core_eval-name-nat_zero_add_126/namespace-core_eval-name-nat_zero_add_126_20260517-043219,namespace-core_eval-name-nat_zero_add_126,3,8,1,8.0,8.0,False
CoreEval 250,E4,runs/proof_search_core_eval/6848604/E4/proof_dumps/core_eval_250/20260517-003937/proof_trees/namespace-core_eval-name-nat_zero_mul_130/namespace-core_eval-name-nat_zero_mul_130_20260517-105300,namespace-core_eval-name-nat_zero_mul_130,2,4,1,4.0,4.0,False
CoreEval 250,E4,runs/proof_search_core_eval/6848604/E4/proof_dumps/core_eval_250/20260517-003937/proof_trees/namespace-core_eval-name-nat_zero_ne_succ_135/namespace-core_eval-name-nat_zero_ne_succ_135_20260517-082545,namespace-core_eval-name-nat_zero_ne_succ_135,4,5,1,5.0,5.0,False
CoreEval 250,E4,runs/proof_search_core_eval/6848604/E4/proof_dumps/core_eval_250/20260517-003937/proof_trees/namespace-core_eval-name-not_false_089/namespace-core_eval-name-not_false_089_20260517-015424,namespace-core_eval-name-not_false_089,2,3,1,3.0,3.0,False
CoreEval 250,E4,runs/proof_search_core_eval/6848604/E4/proof_dumps/core_eval_250/20260517-003937/proof_trees/namespace-core_eval-name-not_imp_false_097/namespace-core_eval-name-not_imp_false_097_20260517-023123,namespace-core_eval-name-not_imp_false_097,3,4,1,4.0,4.0,False
CoreEval 250,E4,runs/proof_search_core_eval/6848604/E4/proof_dumps/core_eval_250/20260517-003937/proof_trees/namespace-core_eval-name-not_intro_087/namespace-core_eval-name-not_intro_087_20260517-060216,namespace-core_eval-name-not_intro_087,2,5,1,5.0,5.0,False
CoreEval 250,E4,runs/proof_search_core_eval/6848604/E4/proof_dumps/core_eval_250/20260517-003937/proof_trees/namespace-core_eval-name-not_not_intro_091/namespace-core_eval-name-not_not_intro_091_20260517-080224,namespace-core_eval-name-not_not_intro_091,3,3,1,3.0,3.0,False
CoreEval 250,E4,runs/proof_search_core_eval/6848604/E4/proof_dumps/core_eval_250/20260517-003937/proof_trees/namespace-core_eval-name-not_or_intro_096/namespace-core_eval-name-not_or_intro_096_20260517-014245,namespace-core_eval-name-not_or_intro_096,5,4,1,4.0,4.0,False
CoreEval 250,E4,runs/proof_search_core_eval/6848604/E4/proof_dumps/core_eval_250/20260517-003937/proof_trees/namespace-core_eval-name-not_true_to_false_098/namespace-core_eval-name-not_true_to_false_098_20260517-010551,namespace-core_eval-name-not_true_to_false_098,2,3,1,3.0,3.0,False
CoreEval 250,E4,runs/proof_search_core_eval/6848604/E4/proof_dumps/core_eval_250/20260517-003937/proof_trees/namespace-core_eval-name-option_none_ne_some_170/namespace-core_eval-name-option_none_ne_some_170_20260517-054731,namespace-core_eval-name-option_none_ne_some_170,3,3,1,3.0,3.0,False
CoreEval 250,E4,runs/proof_search_core_eval/6848604/E4/proof_dumps/core_eval_250/20260517-003937/proof_trees/namespace-core_eval-name-option_some_inj_169/namespace-core_eval-name-option_some_inj_169_20260517-074412,namespace-core_eval-name-option_some_inj_169,3,3,1,3.0,3.0,False
CoreEval 250,E4,runs/proof_search_core_eval/6848604/E4/proof_dumps/core_eval_250/20260517-003937/proof_trees/namespace-core_eval-name-option_some_ne_none_171/namespace-core_eval-name-option_some_ne_none_171_20260517-113220,namespace-core_eval-name-option_some_ne_none_171,3,4,1,4.0,4.0,False
CoreEval 250,E4,runs/proof_search_core_eval/6848604/E4/proof_dumps/core_eval_250/20260517-003937/proof_trees/namespace-core_eval-name-or_and_distrib_051/namespace-core_eval-name-or_and_distrib_051_20260517-032434,namespace-core_eval-name-or_and_distrib_051,4,3,1,3.0,3.0,False
CoreEval 250,E4,runs/proof_search_core_eval/6848604/E4/proof_dumps/core_eval_250/20260517-003937/proof_trees/namespace-core_eval-name-or_and_distrib_052/namespace-core_eval-name-or_and_distrib_052_20260517-062927,namespace-core_eval-name-or_and_distrib_052,4,3,1,3.0,3.0,False
CoreEval 250,E4,runs/proof_search_core_eval/6848604/E4/proof_dumps/core_eval_250/20260517-003937/proof_trees/namespace-core_eval-name-or_assoc_left_044/namespace-core_eval-name-or_assoc_left_044_20260517-041911,namespace-core_eval-name-or_assoc_left_044,5,4,2,2.0,3.0,False
CoreEval 250,E4,runs/proof_search_core_eval/6848604/E4/proof_dumps/core_eval_250/20260517-003937/proof_trees/namespace-core_eval-name-or_assoc_right_045/namespace-core_eval-name-or_assoc_right_045_20260517-071013,namespace-core_eval-name-or_assoc_right_045,3,2,2,1.0,1.0,False
CoreEval 250,E4,runs/proof_search_core_eval/6848604/E4/proof_dumps/core_eval_250/20260517-003937/proof_trees/namespace-core_eval-name-or_case_left_053/namespace-core_eval-name-or_case_left_053_20260517-004532,namespace-core_eval-name-or_case_left_053,3,4,1,4.0,4.0,False
CoreEval 250,E4,runs/proof_search_core_eval/6848604/E4/proof_dumps/core_eval_250/20260517-003937/proof_trees/namespace-core_eval-name-or_case_project_055/namespace-core_eval-name-or_case_project_055_20260517-100459,namespace-core_eval-name-or_case_project_055,5,4,2,2.0,3.0,False
CoreEval 250,E4,runs/proof_search_core_eval/6848604/E4/proof_dumps/core_eval_250/20260517-003937/proof_trees/namespace-core_eval-name-or_case_project_056/namespace-core_eval-name-or_case_project_056_20260517-094404,namespace-core_eval-name-or_case_project_056,4,3,1,3.0,3.0,False
CoreEval 250,E4,runs/proof_search_core_eval/6848604/E4/proof_dumps/core_eval_250/20260517-003937/proof_trees/namespace-core_eval-name-or_comm_043/namespace-core_eval-name-or_comm_043_20260517-045108,namespace-core_eval-name-or_comm_043,4,3,2,1.5,2.0,False
CoreEval 250,E4,runs/proof_search_core_eval/6848604/E4/proof_dumps/core_eval_250/20260517-003937/proof_trees/namespace-core_eval-name-or_dup_elim_050/namespace-core_eval-name-or_dup_elim_050_20260517-064001,namespace-core_eval-name-or_dup_elim_050,4,3,1,3.0,3.0,False
CoreEval 250,E4,runs/proof_search_core_eval/6848604/E4/proof_dumps/core_eval_250/20260517-003937/proof_trees/namespace-core_eval-name-or_dup_intro_049/namespace-core_eval-name-or_dup_intro_049_20260517-062121,namespace-core_eval-name-or_dup_intro_049,2,3,1,3.0,3.0,False
CoreEval 250,E4,runs/proof_search_core_eval/6848604/E4/proof_dumps/core_eval_250/20260517-003937/proof_trees/namespace-core_eval-name-or_elim_046/namespace-core_eval-name-or_elim_046_20260517-083826,namespace-core_eval-name-or_elim_046,3,2,1,2.0,2.0,False
CoreEval 250,E4,runs/proof_search_core_eval/6848604/E4/proof_dumps/core_eval_250/20260517-003937/proof_trees/namespace-core_eval-name-or_elim_to_and_061/namespace-core_eval-name-or_elim_to_and_061_20260517-123138,namespace-core_eval-name-or_elim_to_and_061,4,3,1,3.0,3.0,False
CoreEval 250,E4,runs/proof_search_core_eval/6848604/E4/proof_dumps/core_eval_250/20260517-003937/proof_trees/namespace-core_eval-name-or_elim_to_imp_064/namespace-core_eval-name-or_elim_to_imp_064_20260517-030309,namespace-core_eval-name-or_elim_to_imp_064,3,2,1,2.0,2.0,False
CoreEval 250,E4,runs/proof_search_core_eval/6848604/E4/proof_dumps/core_eval_250/20260517-003937/proof_trees/namespace-core_eval-name-or_elim_to_or_062/namespace-core_eval-name-or_elim_to_or_062_20260517-073255,namespace-core_eval-name-or_elim_to_or_062,4,3,2,1.5,2.0,False
CoreEval 250,E4,runs/proof_search_core_eval/6848604/E4/proof_dumps/core_eval_250/20260517-003937/proof_trees/namespace-core_eval-name-or_from_and_left_059/namespace-core_eval-name-or_from_and_left_059_20260517-121800,namespace-core_eval-name-or_from_and_left_059,5,4,2,2.0,3.0,False
CoreEval 250,E4,runs/proof_search_core_eval/6848604/E4/proof_dumps/core_eval_250/20260517-003937/proof_trees/namespace-core_eval-name-or_from_and_right_060/namespace-core_eval-name-or_from_and_right_060_20260517-080739,namespace-core_eval-name-or_from_and_right_060,3,2,1,2.0,2.0,False
CoreEval 250,E4,runs/proof_search_core_eval/6848604/E4/proof_dumps/core_eval_250/20260517-003937/proof_trees/namespace-core_eval-name-or_inl_041/namespace-core_eval-name-or_inl_041_20260517-072251,namespace-core_eval-name-or_inl_041,3,2,1,2.0,2.0,False
CoreEval 250,E4,runs/proof_search_core_eval/6848604/E4/proof_dumps/core_eval_250/20260517-003937/proof_trees/namespace-core_eval-name-or_left_true_047/namespace-core_eval-name-or_left_true_047_20260517-100838,namespace-core_eval-name-or_left_true_047,1,0,0,,0,True
CoreEval 250,E4,runs/proof_search_core_eval/6848604/E4/proof_dumps/core_eval_250/20260517-003937/proof_trees/namespace-core_eval-name-or_right_true_048/namespace-core_eval-name-or_right_true_048_20260517-015121,namespace-core_eval-name-or_right_true_048,2,3,1,3.0,3.0,False
CoreEval 250,E4,runs/proof_search_core_eval/6848604/E4/proof_dumps/core_eval_250/20260517-003937/proof_trees/namespace-core_eval-name-or_swap_nested_057/namespace-core_eval-name-or_swap_nested_057_20260517-082158,namespace-core_eval-name-or_swap_nested_057,6,5,2,2.5,4.0,False
CoreEval 250,E4,runs/proof_search_core_eval/6848604/E4/proof_dumps/core_eval_250/20260517-003937/proof_trees/namespace-core_eval-name-or_swap_nested_058/namespace-core_eval-name-or_swap_nested_058_20260517-060928,namespace-core_eval-name-or_swap_nested_058,5,4,2,2.0,3.0,False
CoreEval 250,E4,runs/proof_search_core_eval/6848604/E4/proof_dumps/core_eval_250/20260517-003937/proof_trees/namespace-core_eval-name-prod_eta_183/namespace-core_eval-name-prod_eta_183_20260517-091433,namespace-core_eval-name-prod_eta_183,5,4,1,4.0,4.0,False
CoreEval 250,E4,runs/proof_search_core_eval/6848604/E4/proof_dumps/core_eval_250/20260517-003937/proof_trees/namespace-core_eval-name-prod_fst_181/namespace-core_eval-name-prod_fst_181_20260517-054934,namespace-core_eval-name-prod_fst_181,4,6,1,6.0,6.0,False
CoreEval 250,E4,runs/proof_search_core_eval/6848604/E4/proof_dumps/core_eval_250/20260517-003937/proof_trees/namespace-core_eval-name-prod_snd_182/namespace-core_eval-name-prod_snd_182_20260517-080559,namespace-core_eval-name-prod_snd_182,6,11,1,11.0,11.0,False
CoreEval 250,E4,runs/proof_search_core_eval/6848604/E4/proof_dumps/core_eval_250/20260517-003937/proof_trees/namespace-core_eval-name-prop_and_intro/namespace-core_eval-name-prop_and_intro_20260517-010025,namespace-core_eval-name-prop_and_intro,1,0,0,,0,True
CoreEval 250,E4,runs/proof_search_core_eval/6848604/E4/proof_dumps/core_eval_250/20260517-003937/proof_trees/namespace-core_eval-name-prop_and_left/namespace-core_eval-name-prop_and_left_20260517-080035,namespace-core_eval-name-prop_and_left,3,2,2,1.0,1.0,False
CoreEval 250,E4,runs/proof_search_core_eval/6848604/E4/proof_dumps/core_eval_250/20260517-003937/proof_trees/namespace-core_eval-name-prop_and_right/namespace-core_eval-name-prop_and_right_20260517-113409,namespace-core_eval-name-prop_and_right,5,5,1,5.0,5.0,False
CoreEval 250,E4,runs/proof_search_core_eval/6848604/E4/proof_dumps/core_eval_250/20260517-003937/proof_trees/namespace-core_eval-name-prop_id/namespace-core_eval-name-prop_id_20260517-040602,namespace-core_eval-name-prop_id,2,2,1,2.0,2.0,False
CoreEval 250,E4,runs/proof_search_core_eval/6848604/E4/proof_dumps/core_eval_250/20260517-003937/proof_trees/namespace-core_eval-name-prop_imp_apply_006/namespace-core_eval-name-prop_imp_apply_006_20260517-053521,namespace-core_eval-name-prop_imp_apply_006,2,1,1,1.0,1.0,False
CoreEval 250,E4,runs/proof_search_core_eval/6848604/E4/proof_dumps/core_eval_250/20260517-003937/proof_trees/namespace-core_eval-name-prop_imp_apply_007/namespace-core_eval-name-prop_imp_apply_007_20260517-021011,namespace-core_eval-name-prop_imp_apply_007,2,1,1,1.0,1.0,False
CoreEval 250,E4,runs/proof_search_core_eval/6848604/E4/proof_dumps/core_eval_250/20260517-003937/proof_trees/namespace-core_eval-name-prop_imp_apply_008/namespace-core_eval-name-prop_imp_apply_008_20260517-050915,namespace-core_eval-name-prop_imp_apply_008,1,0,0,,0,True
CoreEval 250,E4,runs/proof_search_core_eval/6848604/E4/proof_dumps/core_eval_250/20260517-003937/proof_trees/namespace-core_eval-name-prop_imp_chain_009/namespace-core_eval-name-prop_imp_chain_009_20260517-012046,namespace-core_eval-name-prop_imp_chain_009,1,0,0,,0,True
CoreEval 250,E4,runs/proof_search_core_eval/6848604/E4/proof_dumps/core_eval_250/20260517-003937/proof_trees/namespace-core_eval-name-prop_imp_chain_010/namespace-core_eval-name-prop_imp_chain_010_20260517-014515,namespace-core_eval-name-prop_imp_chain_010,2,2,1,2.0,2.0,False
CoreEval 250,E4,runs/proof_search_core_eval/6848604/E4/proof_dumps/core_eval_250/20260517-003937/proof_trees/namespace-core_eval-name-prop_imp_chain_012/namespace-core_eval-name-prop_imp_chain_012_20260517-113757,namespace-core_eval-name-prop_imp_chain_012,4,5,1,5.0,5.0,False
CoreEval 250,E4,runs/proof_search_core_eval/6848604/E4/proof_dumps/core_eval_250/20260517-003937/proof_trees/namespace-core_eval-name-prop_imp_chain_013/namespace-core_eval-name-prop_imp_chain_013_20260517-020429,namespace-core_eval-name-prop_imp_chain_013,5,4,2,2.0,3.0,False
CoreEval 250,E4,runs/proof_search_core_eval/6848604/E4/proof_dumps/core_eval_250/20260517-003937/proof_trees/namespace-core_eval-name-prop_imp_chain_014/namespace-core_eval-name-prop_imp_chain_014_20260517-110017,namespace-core_eval-name-prop_imp_chain_014,3,4,1,4.0,4.0,False
CoreEval 250,E4,runs/proof_search_core_eval/6848604/E4/proof_dumps/core_eval_250/20260517-003937/proof_trees/namespace-core_eval-name-prop_imp_self_001/namespace-core_eval-name-prop_imp_self_001_20260517-092701,namespace-core_eval-name-prop_imp_self_001,3,4,1,4.0,4.0,False
CoreEval 250,E4,runs/proof_search_core_eval/6848604/E4/proof_dumps/core_eval_250/20260517-003937/proof_trees/namespace-core_eval-name-prop_imp_self_002/namespace-core_eval-name-prop_imp_self_002_20260517-015702,namespace-core_eval-name-prop_imp_self_002,2,3,1,3.0,3.0,False
CoreEval 250,E4,runs/proof_search_core_eval/6848604/E4/proof_dumps/core_eval_250/20260517-003937/proof_trees/namespace-core_eval-name-prop_true/namespace-core_eval-name-prop_true_20260517-110207,namespace-core_eval-name-prop_true,2,3,1,3.0,3.0,False
CoreEval 250,E4,runs/proof_search_core_eval/6848604/E4/proof_dumps/core_eval_250/20260517-003937/proof_trees/namespace-core_eval-name-sigma_exists_191/namespace-core_eval-name-sigma_exists_191_20260517-034308,namespace-core_eval-name-sigma_exists_191,5,5,2,2.5,3.0,False
CoreEval 250,E4,runs/proof_search_core_eval/6848604/E4/proof_dumps/core_eval_250/20260517-003937/proof_trees/namespace-core_eval-name-unit_eq_184/namespace-core_eval-name-unit_eq_184_20260517-061939,namespace-core_eval-name-unit_eq_184,3,7,1,7.0,7.0,False
miniF2F easy-10,E1,runs/proof_search_minif2f_easy10/6849079/E1/proof_dumps/miniF2F_test_easy10_lean3/20260517-020207/proof_trees/amc12b_2020_p2/amc12b_2020_p2_20260517-031503,amc12b_2020_p2,4,4,1,4.0,4.0,False
miniF2F easy-10,E1,runs/proof_search_minif2f_easy10/6849079/E1/proof_dumps/miniF2F_test_easy10_lean3/20260517-020207/proof_trees/mathd_algebra_141/mathd_algebra_141_20260517-033913,mathd_algebra_141,2,1,1,1.0,1.0,False
miniF2F easy-10,E1,runs/proof_search_minif2f_easy10/6849079/E1/proof_dumps/miniF2F_test_easy10_lean3/20260517-020207/proof_trees/mathd_algebra_209/mathd_algebra_209_20260517-030912,mathd_algebra_209,5,5,1,5.0,5.0,False
miniF2F easy-10,E1,runs/proof_search_minif2f_easy10/6849079/E1/proof_dumps/miniF2F_test_easy10_lean3/20260517-020207/proof_trees/mathd_algebra_33/mathd_algebra_33_20260517-021210,mathd_algebra_33,1,0,0,,0,True
miniF2F easy-10,E1,runs/proof_search_minif2f_easy10/6849079/E1/proof_dumps/miniF2F_test_easy10_lean3/20260517-020207/proof_trees/mathd_algebra_478/mathd_algebra_478_20260517-024458,mathd_algebra_478,4,3,1,3.0,3.0,False
miniF2F easy-10,E1,runs/proof_search_minif2f_easy10/6849079/E1/proof_dumps/miniF2F_test_easy10_lean3/20260517-020207/proof_trees/mathd_numbertheory_207/mathd_numbertheory_207_20260517-032041,mathd_numbertheory_207,2,4,1,4.0,4.0,False
miniF2F easy-10,E1,runs/proof_search_minif2f_easy10/6849079/E1/proof_dumps/miniF2F_test_easy10_lean3/20260517-020207/proof_trees/mathd_numbertheory_299/mathd_numbertheory_299_20260517-022318,mathd_numbertheory_299,2,2,1,2.0,2.0,False
miniF2F easy-10,E1,runs/proof_search_minif2f_easy10/6849079/E1/proof_dumps/miniF2F_test_easy10_lean3/20260517-020207/proof_trees/mathd_numbertheory_3/mathd_numbertheory_3_20260517-034459,mathd_numbertheory_3,1,0,0,,0,True
miniF2F easy-10,E1,runs/proof_search_minif2f_easy10/6849079/E1/proof_dumps/miniF2F_test_easy10_lean3/20260517-020207/proof_trees/mathd_numbertheory_342/mathd_numbertheory_342_20260517-034907,mathd_numbertheory_342,2,2,1,2.0,2.0,False
miniF2F easy-10,E1,runs/proof_search_minif2f_easy10/6849079/E1/proof_dumps/miniF2F_test_easy10_lean3/20260517-020207/proof_trees/mathd_numbertheory_345/mathd_numbertheory_345_20260517-021726,mathd_numbertheory_345,2,1,1,1.0,1.0,False
miniF2F easy-10,E3,runs/proof_search_minif2f_easy10/6849079/E3/proof_dumps/miniF2F_test_easy10_lean3/20260517-035055/proof_trees/amc12b_2020_p2/amc12b_2020_p2_20260517-050050,amc12b_2020_p2,3,3,1,3.0,3.0,False
miniF2F easy-10,E3,runs/proof_search_minif2f_easy10/6849079/E3/proof_dumps/miniF2F_test_easy10_lean3/20260517-035055/proof_trees/mathd_algebra_141/mathd_algebra_141_20260517-051742,mathd_algebra_141,2,1,1,1.0,1.0,False
miniF2F easy-10,E3,runs/proof_search_minif2f_easy10/6849079/E3/proof_dumps/miniF2F_test_easy10_lean3/20260517-035055/proof_trees/mathd_algebra_209/mathd_algebra_209_20260517-045650,mathd_algebra_209,5,4,1,4.0,4.0,False
miniF2F easy-10,E3,runs/proof_search_minif2f_easy10/6849079/E3/proof_dumps/miniF2F_test_easy10_lean3/20260517-035055/proof_trees/mathd_algebra_33/mathd_algebra_33_20260517-040807,mathd_algebra_33,2,1,1,1.0,1.0,False
miniF2F easy-10,E3,runs/proof_search_minif2f_easy10/6849079/E3/proof_dumps/miniF2F_test_easy10_lean3/20260517-035055/proof_trees/mathd_algebra_478/mathd_algebra_478_20260517-043517,mathd_algebra_478,5,4,1,4.0,4.0,False
miniF2F easy-10,E3,runs/proof_search_minif2f_easy10/6849079/E3/proof_dumps/miniF2F_test_easy10_lean3/20260517-035055/proof_trees/mathd_numbertheory_207/mathd_numbertheory_207_20260517-050454,mathd_numbertheory_207,2,2,1,2.0,2.0,False
miniF2F easy-10,E3,runs/proof_search_minif2f_easy10/6849079/E3/proof_dumps/miniF2F_test_easy10_lean3/20260517-035055/proof_trees/mathd_numbertheory_299/mathd_numbertheory_299_20260517-041815,mathd_numbertheory_299,1,0,0,,0,True
miniF2F easy-10,E3,runs/proof_search_minif2f_easy10/6849079/E3/proof_dumps/miniF2F_test_easy10_lean3/20260517-035055/proof_trees/mathd_numbertheory_3/mathd_numbertheory_3_20260517-052128,mathd_numbertheory_3,1,0,0,,0,True
miniF2F easy-10,E3,runs/proof_search_minif2f_easy10/6849079/E3/proof_dumps/miniF2F_test_easy10_lean3/20260517-035055/proof_trees/mathd_numbertheory_342/mathd_numbertheory_342_20260517-052748,mathd_numbertheory_342,1,0,0,,0,True
